ID	Super_Kingdom	Group	GC_Content	Gram_Stain	Shape	Arrangment	Endospores	Motility	Salinity	Oxygen_Req	Habitat	Temp._range	Pathogenic_in	Disease
214	Bacteria	Chloroflexi	48.9	+	Irregular_coccus	Singles	No	Yes	Mesophilic	Anaerobic	Multiple	Mesophilic	No	None
15770	Bacteria	Chloroflexi	47.2							Anaerobic				
15604	Bacteria	Chloroflexi	47.0	+	Irregular_coccus		No	No	Mesophilic	Anaerobic	Multiple	Mesophilic	No	
36645	Bacteria	Chloroflexi	47.3							Anaerobic	Aquatic	Mesophilic		
18811	Bacteria	Chloroflexi	47.3						Non-halophilic	Anaerobic	Aquatic	Mesophilic	No	None
40221	Bacteria	Chloroflexi	55.0	-	Irregular_cocci		No	No		Anaerobic		Mesophilic		
16691	Bacteria	Deinococcus-Thermus	63.0	-	Rod		No	No		Aerobic	Terrestrial	Mesophilic		
13423	Bacteria	Deinococcus-Thermus	66.5	+	Coccus	Pairs,Tetrads				Aerobic	Aquatic	Mesophilic	No	
46605	Bacteria	Deinococcus-Thermus		+	Spherical			No		Anaerobic				
34069	Bacteria	Deinococcus-Thermus		-	Rod			No		Aerobic	Host-associated	Mesophilic		
42099	Bacteria	Deinococcus-Thermus		+	Spherical		No	No			Terrestrial	Mesophilic		
43461	Bacteria	Deinococcus-Thermus		+	Coccus			No		Aerobic	Terrestrial	Mesophilic		
61295	Bacteria	Deinococcus-Thermus												
41911	Bacteria	Deinococcus-Thermus			Coccus			No		Aerobic		Mesophilic		
65	Bacteria	Deinococcus-Thermus	66.6	+	Coccus	Pairs,Tetrads				Aerobic	Terrestrial	Mesophilic	No	
52169	Bacteria	Betaproteobacteria		+							Host-associated	Mesophilic		
52167	Bacteria	Betaproteobacteria		+							Host-associated	Mesophilic		
17413	Bacteria	Betaproteobacteria	66.5	-					Non-halophilic	Aerobic	Multiple	Mesophilic		
46303	Bacteria	Betaproteobacteria		-	Rod		No	Yes		Aerobic		Mesophilic		
29431	Bacteria	Other_Bacteria	42.5	-	Curved_rod		No	Yes		Anaerobic	Aquatic	Mesophilic	No	
34079	Bacteria	Actinobacteria		+						Aerobic	Host-associated	Mesophilic		
13550	Bacteria	Cyanobacteria		-		Singles		Yes			Aquatic	Mesophilic	No	None
64725	Bacteria	Firmicutes												
37955	Bacteria	Deltaproteobacteria		-	Vibrio			Yes		Anaerobic				
19449	Bacteria	Deltaproteobacteria	54.5	-	Rod		No	No		Anaerobic	Aquatic	Mesophilic	No	
61181	Bacteria	Firmicutes												
61519	Bacteria	Firmicutes												
205	Bacteria	Firmicutes	47.5	-	Rod	Singles,Pairs,Chains	Yes	Yes		Anaerobic	Specialized	Mesophilic	No	
30023	Bacteria	Firmicutes	48.3	-	Rod	Singles,Pairs,Chains		Yes		Anaerobic	Host-associated	Mesophilic	No	
16639	Bacteria	Firmicutes	47.4	-	Rod	Singles,Pairs,Chains	Yes	Yes		Anaerobic	Specialized	Mesophilic		
61369	Bacteria	Firmicutes												
51777	Bacteria	Deltaproteobacteria												
59797	Bacteria	Deltaproteobacteria												
20931	Bacteria	Deltaproteobacteria	48.8	-	Rod	Singles		Yes		Anaerobic	Multiple	Mesophilic	No	
38433	Bacteria	Deltaproteobacteria								Anaerobic				
32993	Bacteria	Deltaproteobacteria		-	Rod					Anaerobic	Aquatic	Mesophilic	No	
18007	Bacteria	Deltaproteobacteria	56.2	-	Coccus					Anaerobic	Aquatic	Mesophilic	No	
29199	Bacteria	Deltaproteobacteria	57.3	-	Rod		No	Yes	Moderate_halophilic	Anaerobic	Specialized	Mesophilic	No	
29527	Bacteria	Deltaproteobacteria	58.6	-	Rod					Anaerobic	Terrestrial	Mesophilic	No	
53027	Bacteria	Deltaproteobacteria												
43133	Bacteria	Deltaproteobacteria		-	Rod		No	No		Anaerobic		Mesophilic	No	
31051	Bacteria	Deltaproteobacteria	51.3	-	Curved_rod	Singles	No	Yes	Moderate_halophilic	Anaerobic	Specialized	Mesophilic	No	
50089	Bacteria	Deltaproteobacteria				Filaments		Yes,gliding		Anaerobic	Aquatic	Mesophilic		
50097	Bacteria	Deltaproteobacteria				Filaments				Anaerobic	Aquatic	Mesophilic		
39141	Bacteria	Firmicutes		+	Rod		Yes	Yes		Anaerobic				
50095	Bacteria	Deltaproteobacteria									Aquatic	Mesophilic		
61821	Bacteria	Firmicutes												
62669	Bacteria	Firmicutes												
61253	Bacteria	Firmicutes												
60451	Bacteria	Firmicutes												
12751	Bacteria	Deltaproteobacteria	46.6	-	Rod					Anaerobic	Specialized	Psychrophilic	No	
27947	Bacteria	Firmicutes	41.6	+	Rod		Yes	Yes		Anaerobic	Multiple	Mesophilic	No	
50757	Bacteria	Firmicutes												
59873	Bacteria	Firmicutes												
48313	Bacteria	Firmicutes												
46699	Bacteria	Firmicutes			Rod		Yes	Yes		Anaerobic	Multiple			
13424	Bacteria	Firmicutes	42.3	+	Rod		Yes	Yes	Moderate_halophilic	Anaerobic	Aquatic	Mesophilic	No	
47605	Bacteria	Firmicutes		-	Rod		Yes	Yes		Anaerobic	Multiple	Mesophilic		
37869	Bacteria	Deltaproteobacteria	62.7	-	Vibroid	Singles,Chains		Yes				Mesophilic		
52831	Bacteria	Deltaproteobacteria												
29493	Bacteria	Deltaproteobacteria	58.1	-	Rod	Singles	No	Yes		Anaerobic	Multiple	Mesophilic	No	
329	Bacteria	Deltaproteobacteria	57.8	-	Rod	Singles		Yes		Anaerobic	Multiple	Mesophilic	No	
43359	Bacteria	Deltaproteobacteria	64.1	-	Rod		No	Yes		Anaerobic	Aquatic	Mesophilic	No	
15681	Bacteria	Deltaproteobacteria	66	-	Rod	Singles	No	Yes		Anaerobic	Aquatic	Mesophilic	No	
32105	Bacteria	Deltaproteobacteria	62.7	-	Vibrio			Yes		Anaerobic				
18161	Bacteria	Deltaproteobacteria	63.1	-	Rod	Singles,Pairs	No	Yes	Non-halophilic	Anaerobic	Multiple	Mesophilic	No	None
30377	Bacteria	Deltaproteobacteria		-	Rod	Singles,Pairs	No	Yes		Anaerobic	Multiple	Mesophilic	No	
29541	Bacteria	Deltaproteobacteria	47.1	-	Rod		No			Anaerobic	Multiple	Mesophilic	No	
42529	Bacteria	Deltaproteobacteria		-	Rod	Singles	No	Yes		Anaerobic	Host-associated	Mesophilic		
40021	Bacteria	Deltaproteobacteria		-	Rod	Singles	No	Yes		Anaerobic	Host-associated	Mesophilic		
61255	Bacteria	Deltaproteobacteria												
61257	Bacteria	Deltaproteobacteria												
38043	Bacteria	Deltaproteobacteria	66.5	-	Rod					Anaerobic	Aquatic	Mesophilic	No	
33773	Bacteria	Deltaproteobacteria		-	Rod					Anaerobic		Mesophilic	No	
37769	Bacteria	Deltaproteobacteria		-	Rod					Anaerobic		Mesophilic		
59793	Bacteria	Deltaproteobacteria												
48323	Bacteria	Deltaproteobacteria												
50417	Bacteria	Deltaproteobacteria		-	curved_rod			Yes		Anaerobic				
17227	Bacteria	Deltaproteobacteria	63.2	-		Singles				Anaerobic	Multiple	Mesophilic	No	None
32603	Bacteria	Deltaproteobacteria	63.3	-			No	Yes		Anaerobic		Mesophilic		
27731	Bacteria	Deltaproteobacteria	67.1	-	Rod	Singles				Anaerobic	Multiple	Mesophilic	No	
51	Bacteria	Deltaproteobacteria	63.3	-	Rod	Singles		Yes		Anaerobic	Multiple	Mesophilic	No	
38575	Bacteria	Other_Bacteria	56.2											
33629	Bacteria	Deltaproteobacteria	60.3	-	Rod			No	Mesophilic	Anaerobic	Specialized	Mesophilic		40.5
51497	Bacteria	Aquificae		-	Rod	Singles,Pairs	No	Yes		Anaerobic	Aquatic	Thermophilic		
49401	Archaea	Crenarchaeota			Coccus					Anaerobic	Aquatic	Hyperthermophilic		
28141	Archaea	Crenarchaeota	45.3							Anaerobic	Aquatic	Hyperthermophilic	No	
48641	Archaea	Crenarchaeota			Coccus					Anaerobic		Hyperthermophilic		
12551	Bacteria	Deltaproteobacteria	51.8	-	Rod			Yes		Anaerobic				
30985	Bacteria	Firmicutes	48.4		Rod		Yes	Yes	Mesophilic	Anaerobic		Mesophilic		
20741	Bacteria	Other_Bacteria	54.4	-	Rod	Singles	No	Yes	Mesophilic	Aerobic	Aquatic			
33143	Bacteria	Firmicutes	45.5	+	Rod					Anaerobic	Host-associated	Mesophilic		
51067	Bacteria	Firmicutes			Rod					Anaerobic		Mesophilic		
53029	Bacteria	Firmicutes												
59521	Bacteria	Firmicutes												
46405	Bacteria	Firmicutes		-	Rod		No	No		Anaerobic	Host-associated	Mesophilic		
50	Bacteria	Gammaproteobacteria	44.4	-	Rod	Singles				Anaerobic	Host-associated	Mesophilic	Animal	Ovine_footrot
30	Bacteria	Gammaproteobacteria		-	Rod	Singles,Pairs,Chains		Yes		Facultative	Host-associated	Mesophilic	Plant	Soft_rot
33667	Bacteria	Gammaproteobacteria	53.6	-	Rod	Singles,Pairs,Chains	No	Yes		Facultative	Multiple	Mesophilic	Plant	Soft_rot_disease
33069	Bacteria	Gammaproteobacteria	55.0	-	Rod	Singles,Pairs	No	Yes		Facultative	Multiple	Mesophilic	Plant	Soft_rot_disease
31295	Bacteria	Gammaproteobacteria	54.5	-	Rod			Yes		Facultative			Plant	soft_rot_and_wilt
30731	Bacteria	Other_Bacteria	33.7	-	Rod	Singles,Pairs,Chains_and_Spherical_Bodies	No	No		Anaerobic	Aquatic	Thermophilic	No	
29175	Bacteria	Other_Bacteria	34.0	+	Rod					Anaerobic	Specialized	Thermophilic	No	
59501	Bacteria	Actinobacteria												
17417	Bacteria	Alphaproteobacteria	65.5	-	Rod,Coccus			Yes		Aerobic		Mesophilic		
13544	Bacteria	Bacteroidetes/Chlorobi	38.2								Aquatic		No	None
52171	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
46407	Bacteria	Firmicutes		+	Rod		No			Anaerobic	Host-associated	Mesophilic		
18155	Bacteria	Firmicutes	41.0	+	Rod		No			Anaerobic	Host-associated	Mesophilic	No	None
18157	Bacteria	Firmicutes	41.5	+	Rod		No		Non-halophilic	Anaerobic	Host-associated	Mesophilic	No	None
39557	Bacteria	Firmicutes		+	Rod		No			Anaerobic	Host-associated	Mesophilic		
39367	Bacteria	Firmicutes		+	Rod		No			Anaerobic	Host-associated	Mesophilic		
20829	Bacteria	Bacteroidetes/Chlorobi	51.5	-	Rod		No	No		Aerobic	Host-associated	Mesophilic	No	
46409	Bacteria	Bacteroidetes/Chlorobi		-	Coccus			No				Mesophilic		
46411	Bacteria	Bacteroidetes/Chlorobi		-	Coccus					Facultative		Mesophilic		
65035	Bacteria	Bacteroidetes/Chlorobi												
62141	Bacteria	Gammaproteobacteria												
33545	Bacteria	Gammaproteobacteria			Rod			Yes	Moderate_halophilic	Facultative	Aquatic	Mesophilic	No	
65031	Bacteria	Gammaproteobacteria												
34853	Bacteria	Gammaproteobacteria	57.4	-	Rod		No	Yes		Facultative	Aquatic	Mesophilic	Catfish	Enteric_septicemia
39899	Bacteria	Gammaproteobacteria		-	Rod		No	Yes		Facultative	Multiple	Mesophilic	Fish,Human,Animals	Systemic_disease_in_fish,occassional_gastroenteritis,septicemia,and_wound_infections_in_humans
39897	Bacteria	Gammaproteobacteria		-	Rod		No	Yes		Facultative	Multiple	Mesophilic	Fish,Human,Animals	Systemic_disease_in_fish,occassional_gastroenteritis,septicemia,and_wound_infections_in_humans
28661	Bacteria	Gammaproteobacteria	57.2	-	Rod		No	Yes		Facultative	Multiple	Mesophilic	Fish,Human,Animals	Systemic_disease_in_fish,occassional_gastroenteritis,septicemia,and_wound_infections_in_humans
28539	Bacteria	Gammaproteobacteria	59.7	-	Rod		No	Yes		Facultative	Multiple	Mesophilic	Fish,Human,Animals	Systemic_disease_in_fish,occassional_gastroenteritis,septicemia,and_wound_infections_in_humans
45969	Bacteria	Gammaproteobacteria		-	Rod		No	Yes		Facultative	Multiple	Mesophilic	Fish,Human,Animals	Systemic_disease_in_fish,occassional_gastroenteritis,septicemia,and_wound_infections_in_humans
46413	Bacteria	Actinobacteria			Rod	Singles	No	No		Anaerobic	Host-associated	Mesophilic		
21093	Bacteria	Actinobacteria	64.2	+	Rod	Singles,Pairs,Chains	No	No		Anaerobic	Host-associated	Mesophilic	Human	rare_bacteremia
52175	Bacteria	Actinobacteria		+							Host-associated	Mesophilic		
40023	Bacteria	Actinobacteria				Singles					Host-associated	Mesophilic		
59527	Bacteria	Actinobacteria												
10694	Bacteria	Alphaproteobacteria	29.0	-	Pleomorphic						Host-associated		Dog	Ehrlichiosis
325	Bacteria	Alphaproteobacteria	30.1		Rod	Singles					Host-associated		Human,Animal	Monocytic_ehrlichiosis
13916	Bacteria	Alphaproteobacteria	30.0		Rod	Singles					Host-associated		Human,Animal	Monocytic_ehrlichiosis
50867	Bacteria	Alphaproteobacteria												
13356	Bacteria	Alphaproteobacteria	27.5	-	Pleomorphic_coccus						Host-associated	Mesophilic	Ruminant	African_heartwater
13355	Bacteria	Alphaproteobacteria	27.5	-	Pleomorphic_coccus						Host-associated	Mesophilic	Ruminant	Heartwater
9614	Bacteria	Alphaproteobacteria	27.5	-	Pleomorphic_coccus						Host-associated	Mesophilic	Ruminant	Heartwater
30493	Bacteria	Betaproteobacteria	55.8	-	Rod		No	Yes		Anaerobic	Host-associated	Mesophilic	Human	Periodontal_and_other_infections
19701	Bacteria	Other_Bacteria	40.0							Anaerobic	Host-associated	Mesophilic		
60431	Bacteria	Bacteroidetes/Chlorobi												
16744	Bacteria	Gammaproteobacteria	57.9								Host-associated		No	None
31335	Bacteria	Gammaproteobacteria	43.5											
62045	Bacteria	Gammaproteobacteria												
61107	Bacteria	Gammaproteobacteria												
41509	Bacteria	Gammaproteobacteria		-	Rod		No	No		Facultative	Multiple	Mesophilic		
28663	Bacteria	Gammaproteobacteria	55.9	-	Rod					Facultative	Multiple	Mesophilic	Human	Wound_infections
13379	Bacteria	Gammaproteobacteria		-	Rod			Yes	Non-halophilic	Facultative		Mesophilic	Human	Nocosomial_infections
53533	Bacteria	Gammaproteobacteria												
59553	Bacteria	Gammaproteobacteria												
45793	Bacteria	Gammaproteobacteria	54.6	-	Rod		No	Yes		Facultative	Multiple	Mesophilic		
45967	Bacteria	Gammaproteobacteria		-	Rod		No	Yes		Facultative	Multiple	Mesophilic		
53031	Bacteria	Gammaproteobacteria												
62277	Bacteria	Gammaproteobacteria												
17461	Bacteria	Gammaproteobacteria	52.9	-							Host-associated			
41973	Bacteria	Gammaproteobacteria		-							Host-associated	Mesophilic		
53213	Bacteria	Gammaproteobacteria												
53041	Bacteria	Firmicutes												
32931	Bacteria	Firmicutes	42.5	+	Coccus		No	Yes		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32935	Bacteria	Firmicutes	42.8	+	Coccus		No	Yes		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32921	Bacteria	Firmicutes	42.5	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
61185	Bacteria	Firmicutes												
32929	Bacteria	Firmicutes	37.5	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
31459	Bacteria	Firmicutes	37.5	+				No		Facultative	Host-associated	Mesophilic		
47123	Bacteria	Firmicutes		+				No		Facultative		Mesophilic		
32923	Bacteria	Firmicutes	37.4	+	Coccus					Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32951	Bacteria	Firmicutes	37.1	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32947	Bacteria	Firmicutes	37.5	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
47125	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
47127	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
32925	Bacteria	Firmicutes	37.1	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32941	Bacteria	Firmicutes	37.5	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
50069	Bacteria	Firmicutes												
50071	Bacteria	Firmicutes												
50073	Bacteria	Firmicutes												
50077	Bacteria	Firmicutes												
50081	Bacteria	Firmicutes												
50083	Bacteria	Firmicutes												
50085	Bacteria	Firmicutes												
50087	Bacteria	Firmicutes												
50091	Bacteria	Firmicutes												
50093	Bacteria	Firmicutes												
50105	Bacteria	Firmicutes												
50107	Bacteria	Firmicutes												
50109	Bacteria	Firmicutes												
51083	Bacteria	Firmicutes												
50111	Bacteria	Firmicutes												
50113	Bacteria	Firmicutes												
32945	Bacteria	Firmicutes	37.4	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
31457	Bacteria	Firmicutes	37.2	+	Coccus			No		Facultative		Mesophilic	Human	Bacteremia,Endocarditis,Urinary_infection
32937	Bacteria	Firmicutes	37.1	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32939	Bacteria	Firmicutes	37.3	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32933	Bacteria	Firmicutes	37.6	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
20843	Bacteria	Firmicutes	37.7	+	Coccus			No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
42757	Bacteria	Firmicutes	38.0	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
42527	Bacteria	Firmicutes	37.3	+	Coccus		No	No		Facultative		Mesophilic	Human	Bacteremia,Endocarditis,Urinary_infection
42525	Bacteria	Firmicutes	37.3	+	Coccus		No	No		Facultative		Mesophilic	Human	Bacteremia,Endocarditis,Urinary_infection
32915	Bacteria	Firmicutes	37.5	+	Coccus		No			Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32949	Bacteria	Firmicutes	37.7	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32917	Bacteria	Firmicutes	37.0	+	Coccus					Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32919	Bacteria	Firmicutes	37.6	+	Coccus					Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
37777	Bacteria	Firmicutes	37.4	+	Coccus									
31415	Bacteria	Firmicutes	37.6	+	Coccus			No		Facultative		Mesophilic	Human	Opportunistic_infection
47145	Bacteria	Firmicutes												
47147	Bacteria	Firmicutes												
47151	Bacteria	Firmicutes												
47153	Bacteria	Firmicutes												
47155	Bacteria	Firmicutes												
47157	Bacteria	Firmicutes												
30623	Bacteria	Firmicutes	37.3	+	Coccus					Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
47159	Bacteria	Firmicutes												
47161	Bacteria	Firmicutes												
47163	Bacteria	Firmicutes												
47165	Bacteria	Firmicutes												
47167	Bacteria	Firmicutes												
47169	Bacteria	Firmicutes												
47171	Bacteria	Firmicutes												
47173	Bacteria	Firmicutes												
47175	Bacteria	Firmicutes												
47177	Bacteria	Firmicutes												
47179	Bacteria	Firmicutes												
47181	Bacteria	Firmicutes												
31461	Bacteria	Firmicutes	37.3											
47183	Bacteria	Firmicutes												
47185	Bacteria	Firmicutes												
47187	Bacteria	Firmicutes												
47189	Bacteria	Firmicutes												
47191	Bacteria	Firmicutes												
47129	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
47131	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
47133	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
47141	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
47143	Bacteria	Firmicutes		+	Coccus		No			Facultative		Mesophilic		
70	Bacteria	Firmicutes	37.4	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Bacteremia,endocarditis,urinary_tract_infection
32953	Bacteria	Firmicutes	37.4	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Urinary_infection,Bacteremia,Endocarditis
32959	Bacteria	Firmicutes	38.1	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32943	Bacteria	Firmicutes	37.8	+	Coccus			No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32963	Bacteria	Firmicutes	37.7	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32961	Bacteria	Firmicutes	37.7	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32957	Bacteria	Firmicutes	37.9	+	Coccus		No	No					Human	Opportunistic_infections
32955	Bacteria	Firmicutes	37.7	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
34867	Bacteria	Firmicutes	37.8	+	Coccus					Facultative	Multiple	Mesophilic	Human	
32965	Bacteria	Firmicutes	38.1	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32967	Bacteria	Firmicutes	38.3	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32079	Bacteria	Firmicutes	37.9	+	Coccus	Pairs,Chains			Non-halophilic	Facultative	Multiple	Mesophilic	Human	Nocosomial_infection
71	Bacteria	Firmicutes	37.9	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Urinary_tract_infection,bacteremia,endocarditis
30627	Bacteria	Firmicutes	37.8	+	Coccus					Facultative	Multiple	Mesophilic	Human	Urinary_tract_infection,bacteremia,endocarditis
38013	Bacteria	Firmicutes	38.0	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	
29887	Bacteria	Firmicutes	37.9	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
29921	Bacteria	Firmicutes	38.0	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
30403	Bacteria	Firmicutes	37.7	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
30569	Bacteria	Firmicutes	37.7	+	Coccus					Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
60873	Bacteria	Firmicutes												
50723	Bacteria	Firmicutes												
29607	Bacteria	Firmicutes	38.1	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32161	Bacteria	Firmicutes	37.8	+	Coccus	Pairs,Chains			Non-halophilic	Facultative	Multiple	Mesophilic	Human	Nocosomial_infection
47193	Bacteria	Firmicutes												
47195	Bacteria	Firmicutes												
47201	Bacteria	Firmicutes												
47203	Bacteria	Firmicutes												
47197	Bacteria	Firmicutes												
47199	Bacteria	Firmicutes												
31463	Bacteria	Firmicutes	38.1	+				No		Facultative		Mesophilic		
30675	Bacteria	Firmicutes	37.6	+	Coccus	Pairs,Chains				Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
32927	Bacteria	Firmicutes	40.6	+	Coccus		No	No		Facultative	Multiple	Mesophilic	Human	Opportunistic_infections
49385	Bacteria	Firmicutes		+	ovoid	Pairs,Short_chains		No		Facultative		Mesophilic		
53039	Bacteria	Firmicutes												
46415	Bacteria	Firmicutes		+	Coccus			No		Facultative	Host-associated	Mesophilic		
39181	Bacteria	Firmicutes		+	Coccus									
13220	Bacteria	Firmicutes			Rod	Singles		Yes			Host-associated			
20181	Bacteria	Firmicutes	38.2		Rod	Singles		Yes			Host-associated			
54021	Bacteria	Firmicutes												
12610	Bacteria	Gammaproteobacteria		-	Rod	Singles,Pairs,Chains	No	Yes	Non-halophilic	Anaerobic	Host-associated	Mesophilic	Maloid_fruit_trees	Fire_Blight
43757	Bacteria	Gammaproteobacteria	53.6	-	Rod		No	Yes		Facultative	Host-associated	Mesophilic	Maloid_fruit_trees	Fire_Blight
52823	Bacteria	Gammaproteobacteria												
46805	Bacteria	Gammaproteobacteria	53.6		Rod		No	Yes		Facultative	Host-associated	Mesophilic	Maloid_fruit_trees	Fire_blight
30779	Bacteria	Gammaproteobacteria		-	Rod		No	Yes		Facultative	Host-associated	Mesophilic		
34781	Bacteria	Gammaproteobacteria		-	Rod			Yes				Mesophilic		
